season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Kingston,Kingston Line,46,1,day_type_01,weekday,2024/01/01 14:28:00+00,JFK/UMass,9,1,14,276,10179
Fall 2024,CR-Kingston,Kingston Line,46,1,day_type_01,weekday,2024/01/01 14:37:00+00,South Station,10,0,276,0,10180
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 15:48:00+00,South Station,1,20,0,20,10181
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 15:54:00+00,JFK/UMass,2,5,0,25,10182
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:03:00+00,Quincy Center,3,1,1,25,10183
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:08:00+00,Braintree,4,0,3,22,10184
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:15:00+00,South Weymouth,5,0,4,18,10185
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:20:00+00,Abington,6,0,6,12,10186
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:24:00+00,Whitman,7,0,1,11,10187
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:30:00+00,Hanson,8,0,4,7,10188
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:35:00+00,Halifax,9,0,1,6,10189
Fall 2024,CR-Kingston,Kingston Line,47,0,day_type_01,weekday,2024/01/01 16:47:00+00,Kingston,10,0,6,0,10190
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 14:52:00+00,Kingston,1,23,0,23,10191
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:01:00+00,Halifax,2,9,0,32,10192
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:06:00+00,Hanson,3,6,0,38,10193
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:16:00+00,Whitman,4,12,0,50,10194
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:20:00+00,Abington,5,13,1,62,10195
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:25:00+00,South Weymouth,6,24,0,86,10196
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:32:00+00,Braintree,7,10,0,96,10197
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:37:00+00,Quincy Center,8,6,6,96,10198
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:46:00+00,JFK/UMass,9,0,19,77,10199
Fall 2024,CR-Kingston,Kingston Line,48,1,day_type_01,weekday,2024/01/01 15:54:00+00,South Station,10,0,77,0,10200
Fall 2024,CR-Kingston,Kingston Line,49,0,day_type_01,weekday,2024/01/01 17:03:00+00,South Station,1,31,0,31,10201
Fall 2024,CR-Kingston,Kingston Line,49,0,day_type_01,weekday,2024/01/01 17:09:00+00,JFK/UMass,2,10,1,40,10202
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,2024/01/01 16:47:00+00,Braintree,7,1,1,51,10203
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:25:00+00,Braintree,4,7,9,166,10204
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:30:00+00,Campello,3,8,1,43,10205
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,2024/01/01 16:52:00+00,Quincy Center,8,3,3,51,10206
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,2024/01/01 17:01:00+00,JFK/UMass,9,5,5,51,10207
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 12:31:00+00,JFK/UMass,2,15,5,73,10208
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:34:00+00,Brockton,4,13,8,48,10209
Fall 2024,CR-Kingston,Kingston Line,50,1,day_type_01,weekday,2024/01/01 17:09:00+00,South Station,10,0,51,0,10210
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:33:00+00,Holbrook/Randolph,5,0,13,153,10211
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:18:00+00,South Station,1,37,0,37,10212
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:38:00+00,Montello,6,0,40,113,10213
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 13:58:00+00,Middleborough/Lakeville,1,36,0,36,10214
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:24:00+00,JFK/UMass,2,6,0,43,10215
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:41:00+00,Brockton,7,3,42,74,10216
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:37:00+00,Montello,5,2,0,50,10217
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 12:40:00+00,Quincy Center,3,11,8,76,10218
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:08:00+00,Bridgewater,2,14,2,48,10219
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:33:00+00,Quincy Center,3,6,2,47,10220
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:45:00+00,Campello,8,0,23,51,10221
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:42:00+00,Holbrook/Randolph,6,2,4,48,10222
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 12:45:00+00,Braintree,4,10,6,80,10223
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:15:00+00,Campello,3,30,1,77,10224
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:19:00+00,Brockton,4,20,4,93,10225
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:22:00+00,Montello,5,33,1,125,10226
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:27:00+00,Holbrook/Randolph,6,10,3,132,10227
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:35:00+00,Braintree,7,3,8,127,10228
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:40:00+00,Quincy Center,8,7,3,131,10229
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:49:00+00,JFK/UMass,9,1,20,112,10230
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,10,1,day_type_01,weekday,2024/01/01 14:58:00+00,South Station,10,0,112,0,10231
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:15:00+00,South Station,1,19,0,19,10232
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:21:00+00,JFK/UMass,2,6,0,25,10233
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:30:00+00,Quincy Center,3,6,1,30,10234
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:35:00+00,Braintree,4,3,2,31,10235
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:43:00+00,Holbrook/Randolph,5,5,4,32,10236
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:48:00+00,Montello,6,2,4,30,10237
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:51:00+00,Brockton,7,4,4,30,10238
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 16:55:00+00,Campello,8,0,4,26,10239
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 17:04:00+00,Bridgewater,9,0,15,11,10240
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,11,0,day_type_01,weekday,2024/01/01 17:16:00+00,Middleborough/Lakeville,10,0,11,0,10241
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:13:00+00,Middleborough/Lakeville,1,18,0,18,10242
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:23:00+00,Bridgewater,2,16,4,30,10243
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:30:00+00,Campello,3,8,3,35,10244
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:34:00+00,Brockton,4,34,3,66,10245
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:37:00+00,Montello,5,16,0,82,10246
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:42:00+00,Holbrook/Randolph,6,7,1,88,10247
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:50:00+00,Braintree,7,1,4,85,10248
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 15:55:00+00,Quincy Center,8,14,10,89,10249
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 16:04:00+00,JFK/UMass,9,1,25,65,10250
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,12,1,day_type_01,weekday,2024/01/01 16:13:00+00,South Station,10,0,65,0,10251
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 17:30:00+00,South Station,1,39,0,39,10252
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 17:36:00+00,JFK/UMass,2,19,6,52,10253
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 17:45:00+00,Quincy Center,3,8,11,49,10254
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 17:50:00+00,Braintree,4,5,3,51,10255
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 17:58:00+00,Holbrook/Randolph,5,3,11,43,10256
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 18:03:00+00,Montello,6,1,11,33,10257
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 18:06:00+00,Brockton,7,5,10,28,10258
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 18:10:00+00,Campello,8,0,12,16,10259
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 18:19:00+00,Bridgewater,9,5,11,10,10260
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,13,0,day_type_01,weekday,2024/01/01 18:33:00+00,Middleborough/Lakeville,10,0,10,0,10261
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,14,1,day_type_01,weekday,2024/01/01 16:28:00+00,Middleborough/Lakeville,1,18,0,18,10262
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,14,1,day_type_01,weekday,2024/01/01 16:38:00+00,Bridgewater,2,17,0,35,10263
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:38:00+00,Braintree,4,2,13,36,10264
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:45:00+00,South Weymouth,5,0,9,27,10265
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:52:00+00,Braintree,7,1,7,42,10266
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 00:54:00+00,Bridgewater,9,0,18,33,10267
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 12:53:00+00,Holbrook/Randolph,5,6,1,85,10268
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 20:57:00+00,Quincy Center,8,1,7,36,10269
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:50:00+00,Abington,6,0,10,17,10270
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,25,0,day_type_01,weekday,2024/01/02 01:06:00+00,Middleborough/Lakeville,10,0,33,0,10271
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 21:06:00+00,JFK/UMass,9,0,2,34,10272
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 12:58:00+00,Montello,6,6,11,80,10273
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 18:54:00+00,Whitman,7,0,2,15,10274
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 01:35:00+00,South Station,1,135,0,135,10275
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,20,1,day_type_01,weekday,2024/01/01 21:15:00+00,South Station,10,0,34,0,10276
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 13:01:00+00,Brockton,7,9,25,64,10277
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 19:00:00+00,Hanson,8,0,5,10,10278
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 01:41:00+00,JFK/UMass,2,27,3,159,10279
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 21:55:00+00,South Station,1,770,0,770,10280
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 13:13:00+00,Campello,8,1,9,56,10281
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 19:05:00+00,Halifax,9,0,4,6,10282
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 01:50:00+00,Quincy Center,3,5,12,152,10283
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:01:00+00,JFK/UMass,2,55,13,812,10284
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 13:22:00+00,Bridgewater,9,0,44,12,10285
Fall 2024,CR-Kingston,Kingston Line,51,0,day_type_01,weekday,2024/01/01 19:17:00+00,Kingston,10,0,6,0,10286
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 01:55:00+00,Braintree,4,2,3,151,10287
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:10:00+00,Quincy Center,3,18,87,743,10288
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,5,0,day_type_01,weekday,2024/01/01 13:35:00+00,Middleborough/Lakeville,10,0,12,0,10289
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:22:00+00,Kingston,1,7,0,7,10290
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:03:00+00,Holbrook/Randolph,5,0,15,136,10291
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:15:00+00,Braintree,4,11,86,668,10292
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 11:50:00+00,Middleborough/Lakeville,1,162,0,162,10293
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:08:00+00,Montello,6,1,21,116,10294
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:31:00+00,Halifax,2,5,0,12,10295
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:23:00+00,Holbrook/Randolph,5,1,100,569,10296
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:00:00+00,Bridgewater,2,110,2,270,10297
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:36:00+00,Hanson,3,1,0,13,10298
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:28:00+00,Montello,6,1,112,458,10299
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:11:00+00,Brockton,7,0,40,76,10300
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:07:00+00,Campello,3,90,1,359,10301
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:46:00+00,Whitman,4,3,0,16,10302
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:32:00+00,Brockton,7,0,88,370,10303
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:15:00+00,Campello,8,1,23,54,10304
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:11:00+00,Brockton,4,99,2,456,10305
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:50:00+00,Abington,5,4,1,19,10306
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:36:00+00,Campello,8,0,98,272,10307
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:24:00+00,Bridgewater,9,0,24,30,10308
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:14:00+00,Montello,5,122,6,572,10309
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 17:55:00+00,South Weymouth,6,8,0,27,10310
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:45:00+00,Bridgewater,9,1,88,185,10311
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,27,0,day_type_01,weekday,2024/01/02 02:36:00+00,Middleborough/Lakeville,10,0,29,1,10312
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:19:00+00,Holbrook/Randolph,6,152,3,721,10313
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 18:02:00+00,Braintree,7,4,8,23,10314
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,21,0,day_type_01,weekday,2024/01/01 22:58:00+00,Middleborough/Lakeville,10,0,185,0,10315
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,28,1,day_type_01,weekday,2024/01/02 01:20:00+00,Middleborough/Lakeville,1,4,0,4,10316
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:27:00+00,Braintree,7,103,11,813,10317
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 18:07:00+00,Quincy Center,8,0,5,18,10318
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,2024/01/01 21:33:00+00,Middleborough/Lakeville,1,25,0,25,10319
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,28,1,day_type_01,weekday,2024/01/02 01:30:00+00,Bridgewater,2,7,0,11,10320
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:32:00+00,Quincy Center,8,83,24,872,10321
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 18:16:00+00,JFK/UMass,9,6,2,22,10322
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,2024/01/01 21:43:00+00,Bridgewater,2,39,0,64,10323
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,28,1,day_type_01,weekday,2024/01/02 01:37:00+00,Campello,3,1,1,11,10324
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:41:00+00,JFK/UMass,9,6,120,758,10325
Fall 2024,CR-Kingston,Kingston Line,52,1,day_type_01,weekday,2024/01/01 18:24:00+00,South Station,10,0,22,0,10326
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,22,1,day_type_01,weekday,2024/01/01 21:53:00+00,Campello,3,11,5,70,10327
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,28,1,day_type_01,weekday,2024/01/02 01:41:00+00,Brockton,4,10,2,19,10328
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,6,1,day_type_01,weekday,2024/01/01 12:50:00+00,South Station,10,0,758,0,10329
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 13:45:00+00,South Station,1,14,0,14,10330
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 13:51:00+00,JFK/UMass,2,2,7,9,10331
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:00:00+00,Quincy Center,3,7,3,13,10332
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:05:00+00,Braintree,4,6,1,18,10333
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:13:00+00,Holbrook/Randolph,5,3,1,20,10334
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:18:00+00,Montello,6,7,1,26,10335
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:21:00+00,Brockton,7,1,6,21,10336
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:25:00+00,Campello,8,3,6,18,10337
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:34:00+00,Bridgewater,9,0,16,2,10338
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,7,0,day_type_01,weekday,2024/01/01 14:47:00+00,Middleborough/Lakeville,10,0,2,0,10339
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,2024/01/01 12:50:00+00,Middleborough/Lakeville,1,181,0,181,10340
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,2024/01/01 13:00:00+00,Bridgewater,2,124,3,302,10341
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,2024/01/01 13:07:00+00,Campello,3,71,1,372,10342
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,2024/01/01 13:11:00+00,Brockton,4,101,0,473,10343
Fall 2024,CR-Middleborough,Middleborough/Lakeville Line,8,1,day_type_01,weekday,2024/01/01 13:14:00+00,Montello,5,73,0,546,10344
